nome_marca,nome_modelo,ano_modelo,preco_limpo,eh_zero_km
HARLEY-DAVIDSON,SOFTAIL DELUXE  FLSTN,2006,52930.0,False
HARLEY-DAVIDSON,SOFTAIL DELUXE FLDE,2019,78605.0,False
HARLEY-DAVIDSON,SOFTAIL DELUXE FLDE,2018,73140.0,False
HARLEY-DAVIDSON,SOFTAIL DELUXE FLDE,2020,80571.0,False
HARLEY-DAVIDSON,SOFTAIL CUSTOM,1995,27032.0,False
HARLEY-DAVIDSON,SOFTAIL FXDR,2020,83831.0,False
HARLEY-DAVIDSON,SOFTAIL FXDR,2019,81323.0,False
HARLEY-DAVIDSON,SOFTAIL LOW RIDER S FXLRS,2022,94701.0,False
HARLEY-DAVIDSON,SOFTAIL LOW RIDER S FXLRS,2020,84221.0,False
HARLEY-DAVIDSON,SOFTAIL ROCKER/ ROCKER C 1584cc,2008,58490.0,False
HARLEY-DAVIDSON,SOFTAIL ROCKER/ ROCKER C 1584cc,2011,81431.0,False
HARLEY-DAVIDSON,SOFTAIL SLIM FLSL,2018,67347.0,False
HARLEY-DAVIDSON,SOFTAIL SLIM FLSL,2019,69031.0,False
HARLEY-DAVIDSON,SOFTAIL ROCKER/ ROCKER C 1584cc,2010,72126.0,False
HARLEY-DAVIDSON,SOFTAIL ROCKER/ ROCKER C 1584cc,2009,64766.0,False
HARLEY-DAVIDSON,SOFTAIL SPECIAL,1997,37797.0,False
HARLEY-DAVIDSON,SOFTAIL SPECIAL,1995,27225.0,False
HARLEY-DAVIDSON,SOFTAIL SPORT GLIDE FLSB,2022,101753.0,False
HARLEY-DAVIDSON,SOFTAIL SPORT GLIDE FLSB,2019,71553.0,False
HARLEY-DAVIDSON,SOFTAIL SPECIAL,1996,31529.0,False
HARLEY-DAVIDSON,SOFTAIL SPORT GLIDE FLSB,2021,86851.0,False
HARLEY-DAVIDSON,SOFTAIL SPORT GLIDE FLSB,2020,74767.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,1995,27734.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,1998,39643.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,2000,41651.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,1996,31920.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2003,48787.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2004,50007.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2008,58376.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2007,54170.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2002,47597.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2005,51302.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,1997,37895.0,False
HARLEY-DAVIDSON,SOFTAIL SPRINGER,1999,40635.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2000,41416.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,2001,42668.0,False
HARLEY-DAVIDSON,SOFTAIL STD/ FX,1999,36546.0,False
HARLEY-DAVIDSON,SPORTSTER 1200,1994,11519.0,False
HARLEY-DAVIDSON,SPORTSTER 1200,1995,11845.0,False
HARLEY-DAVIDSON,SPORTSTER 1200 CUSTOM XL1200C,2018,51096.0,False
HARLEY-DAVIDSON,SPORTSTER S,2026,123339.0,True
HARLEY-DAVIDSON,SPORTSTER S,2025,120331.0,False
HARLEY-DAVIDSON,SPORTSTER S,2026,136185.0,True
HARLEY-DAVIDSON,SPORTSTER S,2023,94690.0,False
HARLEY-DAVIDSON,SPRINGER SCREAMING EAGLE,2007,55580.0,False
HARLEY-DAVIDSON,SPORTSTER S,2024,104562.0,False
HARLEY-DAVIDSON,STREET BOB FXBB,2025,100614.0,False
HARLEY-DAVIDSON,STREET BOB FXBB,2019,71537.0,False
HARLEY-DAVIDSON,STREET BOB FXDB,2016,55231.0,False
HARLEY-DAVIDSON,STREET BOB FXBB,2026,114254.0,True
HARLEY-DAVIDSON,STREET BOB FXBB,2018,64235.0,False
HARLEY-DAVIDSON,STREET BOB FXDB,2015,49470.0,False
HARLEY-DAVIDSON,STREET BOB FXDB,2017,57271.0,False
HARLEY-DAVIDSON,STREET BOB FXBB,2026,125947.0,True
HARLEY-DAVIDSON,STREET GLIDE FLHX,2018,90879.0,False
HARLEY-DAVIDSON,STREET GLIDE FLHX,2026,181718.0,True
HARLEY-DAVIDSON,STREET GLIDE FLHX,2026,200130.0,True
HARLEY-DAVIDSON,STREET GLIDE FLHX,2012,58782.0,False
HARLEY-DAVIDSON,STREET GLIDE FLHX,2014,67701.0,False
HARLEY-DAVIDSON,STREET GLIDE FLHX,2025,175227.0,False
HARLEY-DAVIDSON,STREET GLIDE LIMITED FLHXL,2026,218328.0,True
HARLEY-DAVIDSON,STREET GLIDE FLHX,2013,65274.0,False
HARLEY-DAVIDSON,STREET GLIDE FLHX,2024,153972.0,False
HARLEY-DAVIDSON,STREET GLIDE LIMITED FLHXL,2026,240450.0,True
HARLEY-DAVIDSON,STREET GLIDE SPEC. 115th ANNIV FLHXS ANX,2018,95900.0,False
HARLEY-DAVIDSON,STREET GLIDE SPEC. 120th ANNIV FLHXS,2023,157145.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2023,132779.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2015,70341.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2017,81131.0,False
HARLEY-DAVIDSON,STREET GLIDE ULTRA FLHXU,2025,180169.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2022,126169.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2016,76211.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2020,107610.0,False
HARLEY-DAVIDSON,STREET GLIDE ULTRA FLHXU,2026,207850.0,True
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2019,100734.0,False
HARLEY-DAVIDSON,STREET ROD 1130cc,2006,40704.0,False
HARLEY-DAVIDSON,STREET ROD 1130cc,2007,44357.0,False
HARLEY-DAVIDSON,STREET GLIDE SPECIAL FLHXS,2021,114717.0,False
HARLEY-DAVIDSON,ULTRA LIMITED 115th ANNIVERSARY FLHTK,2018,96466.0,False
HARLEY-DAVIDSON,SWITCHBACK FLD,2012,51551.0,False
HARLEY-DAVIDSON,SWITCHBACK FLD,2013,52840.0,False
HARLEY-DAVIDSON,SWITCHBACK FLD,2014,54705.0,False
HARLEY-DAVIDSON,ULTRA LIMITED 120th ANNIVERSARY FLHTK,2023,166989.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2022,130956.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2021,119752.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2019,100811.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2020,114421.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2023,139455.0,False
HARLEY-DAVIDSON,V-ROD 10th ANNIVERSARY EDITION VRSCDX,2013,63619.0,False
HARLEY-DAVIDSON,ULTRA LIMITED FLHTK,2024,163048.0,False
HARLEY-DAVIDSON,V-ROD 1130cc SPORT VRSCB,2004,46087.0,False
HARLEY-DAVIDSON,V-ROD 10th ANNIVERSARY EDITION VRSCDX,2012,61938.0,False
HARLEY-DAVIDSON,V-ROD 1130cc SPORT VRSCB,2005,47530.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2007,54200.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2002,41212.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2010,58447.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2011,60036.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2003,49101.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2005,51588.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2004,50329.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2009,57035.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2011,60127.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2009,56993.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2008,55555.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2012,61733.0,False
HARLEY-DAVIDSON,V-ROD 1130cc VRSCA/ 1250 VRSCAW,2006,52878.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2014,65043.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2016,68495.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2010,58588.0,False
HARLEY-DAVIDSON,V-ROD SCREAMING EAGLE,2005,51887.0,False
HARLEY-DAVIDSON,V-ROD SCREAMING EAGLE,2007,54515.0,False
HARLEY-DAVIDSON,V-ROD SCREAMING EAGLE,2006,53185.0,False
HARLEY-DAVIDSON,XL 1200,1994,13092.0,False
HARLEY-DAVIDSON,XL 1200,1996,17119.0,False
HARLEY-DAVIDSON,XL 1200,1995,14321.0,False
HARLEY-DAVIDSON,XL 1200 C-SPORTSTER CUSTOM,1996,20632.0,False
HARLEY-DAVIDSON,XL 1200 C-SPORTSTER CUSTOM,1998,25447.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2013,63354.0,False
HARLEY-DAVIDSON,XL 1200 C-SPORTSTER CUSTOM,1997,22703.0,False
HARLEY-DAVIDSON,V-ROD 1250cc MUSCLE VRSCF,2015,66721.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,1996,19993.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM LIMITED CA/CB,2016,47629.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,2012,38624.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,1998,25080.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,2014,42075.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,2013,39590.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM LIMITED CA/CB,2013,39743.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,2015,43282.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM LIMITED CA/CB,2015,44606.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM LIMITED CA/CB,2014,42955.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM LIMITED CA/CB,2017,50107.0,False
HARLEY-DAVIDSON,XL 1200 CUSTOM,1997,22622.0,False
HARLEY-DAVIDSON,XL 1200 CX ROADSTER,2018,51418.0,False
HARLEY-DAVIDSON,XL 1200 CX ROADSTER,2017,50163.0,False
HARLEY-DAVIDSON,XL 1200 SPORT,2001,42683.0,False
HARLEY-DAVIDSON,XL 1200 SPORT,1997,25417.0,False
HARLEY-DAVIDSON,XL 1200 SPORT,1999,36599.0,False
HARLEY-DAVIDSON,XL 1200N SPORTSTER NIGHTSTER,2008,36069.0,False
HARLEY-DAVIDSON,XL 1200 SPORT,1996,21878.0,False
HARLEY-DAVIDSON,XL 1200N SPORTSTER NIGHTSTER,2009,39973.0,False
HARLEY-DAVIDSON,XL 1200 SPORT,1998,28591.0,False
HARLEY-DAVIDSON,XL 1200NS SPORTSTER IRON,2020,53058.0,False
HARLEY-DAVIDSON,XL 1200NS SPORTSTER IRON,2019,48053.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT 115th ANNIVERSARY,2018,56724.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2019,53197.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2018,51899.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2014,42759.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2016,47218.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2017,49944.0,False
HARLEY-DAVIDSON,XL 1200X FORTY EIGHT SPORTSTER,2015,44181.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,1997,16176.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2008,41201.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2005,38258.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2004,35006.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2006,39215.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2000,20773.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,1999,19411.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,1998,18737.0,False
HARLEY-DAVIDSON,XL 883 HUGGER,1994,12270.0,False
HARLEY-DAVIDSON,XL 883 HUGGER,1995,14002.0,False
HARLEY-DAVIDSON,XL 883 HUGGER,1996,17018.0,False
HARLEY-DAVIDSON,XL 883 R,2011,38127.0,False
HARLEY-DAVIDSON,XL 883 R,2005,32656.0,False
HARLEY-DAVIDSON,XL 883 R,2010,37197.0,False
HARLEY-DAVIDSON,XL 883 R,2009,36289.0,False
HARLEY-DAVIDSON,XL 883 R,2014,41236.0,False
HARLEY-DAVIDSON,XL 883 R,2012,39081.0,False
HARLEY-DAVIDSON,XL 883 R,2013,40059.0,False
HARLEY-DAVIDSON,XL 883 R,2006,33696.0,False
HARLEY-DAVIDSON,XL 883 R,2008,35403.0,False
HARLEY-DAVIDSON,XL 883 R,2007,34539.0,False
HARLEY-DAVIDSON,XL 883 CUSTOM,2007,40196.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2004,26057.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2006,32165.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2005,31380.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2001,19896.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1991,11282.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2007,32970.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2003,22060.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2002,20394.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2008,34915.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,2000,19410.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1995,14846.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1999,18936.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1993,14129.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1998,18474.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1992,13784.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1994,14483.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1996,15601.0,False
HARLEY-DAVIDSON,XL 883N IRON,2019,47403.0,False
HARLEY-DAVIDSON,XL 883N IRON,2016,43655.0,False
HARLEY-DAVIDSON,XL 883N IRON,2010,37641.0,False
HARLEY-DAVIDSON,XL 883N IRON,2018,46246.0,False
HARLEY-DAVIDSON,XL 883N IRON,2020,50576.0,False
HARLEY-DAVIDSON,XL 883N IRON,2015,42590.0,False
HARLEY-DAVIDSON,XL 883N IRON,2013,40537.0,False
HARLEY-DAVIDSON,XL 883N IRON,2011,38583.0,False
HARLEY-DAVIDSON,XL 883N IRON,2014,41551.0,False
HARLEY-DAVIDSON,XL 883N IRON,2012,39548.0,False
HARLEY-DAVIDSON,XL 883 STD/ LOW,1997,16067.0,False
HARLEY-DAVIDSON,XR 1200 SPORTSTER,2009,38398.0,False
HARLEY-DAVIDSON,XR 1200 SPORTSTER,2010,39517.0,False
HARLEY-DAVIDSON,XL 883N IRON,2017,44747.0,False
HARLEY-DAVIDSON,XR 1200X SPORTSTER,2010,39767.0,False
HARLEY-DAVIDSON,XR 1200X SPORTSTER,2013,43330.0,False
HARLEY-DAVIDSON,XR 1200X SPORTSTER,2014,44498.0,False
HARLEY-DAVIDSON,XR 1200X SPORTSTER,2012,42119.0,False
HARLEY-DAVIDSON,XR 1200X SPORTSTER,2011,40933.0,False
HARTFORD,LEGION 125,1997,1373.0,False
HARTFORD,LEGION 125,1998,1471.0,False
HARTFORD,LEGION 125,2000,1749.0,False
HARTFORD,LEGION 125,1999,1576.0,False
HERO,PUCH 50,2002,1210.0,False
HERO,PUCH 50,1999,1072.0,False
HERO,ANKUR 50,1995,960.0,False
HERO,ANKUR 50,1998,1038.0,False
HERO,PUCH 50,2000,1111.0,False
HERO,PUCH 50,2001,1157.0,False
HERO,ANKUR 50,1996,986.0,False
HERO,ANKUR 50,1997,1012.0,False
HERO,PUCH 65,1997,1037.0,False
HERO,PUCH 65,1995,983.0,False
HERO,PUCH 65,1998,1064.0,False
HERO,PUCH 65,1996,1009.0,False
HERO,STREAM 50,1998,1023.0,False
HERO,STREAM 50,2000,1114.0,False
HERO,STREAM 50,2001,1185.0,False
HERO,STREAM 50,2002,1229.0,False
HERO,STREAM 50,1999,1074.0,False
Hisun,Forge 400I Camo 4WD,2023,39064.0,False
Hisun,Forge 400I 4WD,2024,39656.0,False
Hisun,Forge 400I DLX 4WD,2023,39185.0,False
Hisun,Forge 400I DLX Camo 4WD,2024,44473.0,False
Hisun,Forge 400I Standard L 4WD,2024,43259.0,False
Hisun,Forge 400I 4WD,2025,43092.0,False
Hisun,Tactic 400i 4WD,2025,44859.0,False
Hisun,Tactic 400i 4WD,2026,49626.0,True
Hisun,Tactic 400i Camo 4WD,2025,45477.0,False
Hisun,Tactic 400i Camo 4WD,2026,50241.0,True
Hisun,Tactic 550 Camo 4WD,2026,68221.0,True
Hisun,Tactic 550 Camo 4WD,2026,61952.0,True
Hisun,Tactic 750 4WD,2025,64037.0,False
Hisun,Tactic 750 4WD,2026,66393.0,True
Hisun,Tactic 750 4WD,2026,73200.0,True
Hisun,Tactic 750 Camo 4WD,2026,67036.0,True
Hisun,Tactic 750 Camo 4WD,2025,64715.0,False
Hisun,Tactic 750 Camo 4WD,2026,73826.0,True
Hisun,Tactic 550 4WD,2026,61297.0,True
Hisun,Tactic 550 4WD,2026,67555.0,True
HONDA,ADV 160,2026,29159.0,True
HONDA,ADV 160,2025,25473.0,False
HONDA,ADV 150,2024,23415.0,False
HONDA,ADV 150,2023,21893.0,False
HONDA,ADV 150,2022,21178.0,False
HONDA,ADV 160,2026,26541.0,True
HONDA,ADV 150,2021,20486.0,False
HONDA,BIZ 110i,2017,11272.0,False
HONDA,AMERICA CLASSIC 1600,1997,22374.0,False
HONDA,BIZ 110i,2024,15497.0,False
HONDA,BIZ 110i,2016,10997.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2014,11883.0,False
HONDA,BIZ 110i,2022,13845.0,False
HONDA,BIZ 110i,2018,12511.0,False
HONDA,BIZ 110i,2023,14193.0,False
HONDA,BIZ 110i,2019,12824.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2008,8419.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2006,7505.0,False
HONDA,BIZ 110i,2020,13177.0,False
HONDA,BIZ 110i,2021,13507.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2015,12181.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2013,11593.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2011,10228.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2025,14954.0,False
HONDA,BIZ 125 EX/ 125 EX FLEX,2011,11053.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2012,11310.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2007,8045.0,False
HONDA,BIZ 125 EX/ 125 EX FLEX,2026,20061.0,True
HONDA,BIZ 125 EX/ 125 EX FLEX,2026,18095.0,True
HONDA,BIZ 125 EX/ 125 EX FLEX,2012,11670.0,False
HONDA,BIZ 125 EX/ 125 EX FLEX,2014,12576.0,False
HONDA,BIZ 125 EX/ 125 EX FLEX,2015,12891.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2026,15339.0,True
HONDA,BIZ 125 EX/ 125 EX FLEX,2025,17602.0,False
HONDA,BIZ 125 EX/ 125 EX FLEX,2013,12037.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2009,8755.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2010,9332.0,False
HONDA,BIZ 125 ES/ 125 ES FLEX,2026,16861.0,True
HONDA,BIZ 125 KS/ 125 KS FLEX,2008,8279.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2007,8042.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2010,9029.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2006,7502.0,False
HONDA,BIZ 125/125i Flex,2016,12652.0,False
HONDA,BIZ 125/125i Flex,2024,17048.0,False
HONDA,BIZ 125/125i Flex,2019,14307.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2011,9396.0,False
HONDA,BIZ 125/125i Flex,2017,12969.0,False
HONDA,BIZ 125/125i Flex,2022,15804.0,False
HONDA,BIZ 125/125i Flex,2018,13958.0,False
HONDA,BIZ 125/125i Flex,2023,16328.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2009,8563.0,False
HONDA,BIZ 125/125i Flex,2021,15223.0,False
HONDA,BIZ 125/125i Flex,2020,14665.0,False
HONDA,BIZ 125 KS/ 125 KS FLEX,2012,10337.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2014,9727.0,False
HONDA,BIZ 125+,2008,8806.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,1998,3612.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,1999,4272.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2002,5672.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2005,6227.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2001,5402.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2000,4771.0,False
HONDA,BIZ 125+,2010,9442.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2013,9489.0,False
HONDA,BIZ 125+,2006,8010.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2004,6075.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2015,10207.0,False
HONDA,BIZ 125+,2007,8559.0,False
HONDA,BIZ 125+,2009,9029.0,False
HONDA,C 100 BIZ/ 100 BIZ KS,2003,5814.0,False
HONDA,C 100 BIZ+,2002,5789.0,False
HONDA,C 100 BIZ-ES,2015,11333.0,False
HONDA,C 100 BIZ-ES,2000,5281.0,False
HONDA,C 100 BIZ-ES,2002,5777.0,False
HONDA,C 100 BIZ-ES,2004,7132.0,False
HONDA,C 100 BIZ-ES,1999,4321.0,False
HONDA,C 100 BIZ-ES,2006,7993.0,False
HONDA,C 100 BIZ+,2004,7531.0,False
HONDA,C 100 BIZ+,2003,6486.0,False
HONDA,C 100 BIZ+,2005,7720.0,False
HONDA,C 100 DREAM,1993,3188.0,False
HONDA,C 100 DREAM,1996,6021.0,False
HONDA,C 100 DREAM,1995,4749.0,False
HONDA,C 100 DREAM,1998,7297.0,False
HONDA,C 100 DREAM,1997,6959.0,False
HONDA,C 100 DREAM,1994,3510.0,False
HONDA,CB 1000R Black Edition,2023,71373.0,False
HONDA,CB 1000R Black Edition,2025,81454.0,False
HONDA,CB 1000R Black Edition,2024,77082.0,False
HONDA,CB 1000R Black Edition,2022,69565.0,False
HONDA,C 100 BIZ-ES,2012,10429.0,False
HONDA,C 100 BIZ-ES,2003,6422.0,False
HONDA,C 100 BIZ-ES,2005,7638.0,False
HONDA,C 100 BIZ-ES,2014,10958.0,False
HONDA,C 100 BIZ-ES,2013,10690.0,False
HONDA,C 100 BIZ-ES,2001,5628.0,False
HONDA,CB 1000R Black Edition,2026,95744.0,True
HONDA,CB 250 TWISTER/FLEXONE,2021,20220.0,False
HONDA,CB 1000R/ABS,2015,53554.0,False
HONDA,CB 1000R/ABS,2019,56329.0,False
HONDA,CB 1000R/ABS,2025,72405.0,False
HONDA,CB 1000R/ABS,2026,86269.0,True
HONDA,CB 1000R/ABS,2023,67136.0,False
HONDA,CB 250 TWISTER/FLEXONE,2022,21055.0,False
HONDA,CB 1000R/ABS,2011,43320.0,False
HONDA,CB 1000R/ABS,2020,59832.0,False
HONDA,CB 1000R/ABS,2014,51108.0,False
HONDA,CB 250 TWISTER/FLEXONE,2016,15340.0,False
HONDA,CB 1000R/ABS,2012,44403.0,False
HONDA,CB 250 TWISTER/FLEXONE,2017,16583.0,False
HONDA,CB 1000R/ABS,2022,63998.0,False
HONDA,CB 250 TWISTER/FLEXONE,2020,19215.0,False
HONDA,CB 1000R/ABS,2024,69765.0,False
HONDA,CB 250 TWISTER/FLEXONE,2019,17972.0,False
HONDA,CB 1000R/ABS,2021,61878.0,False
HONDA,CB 250 TWISTER/FLEXONE,2018,17171.0,False
HONDA,CB 1000R/ABS,2013,46975.0,False
HONDA,CB 1000R/ABS,2016,54893.0,False
HONDA,CB 300F Twister Flex,2026,29685.0,True
HONDA,CB 300R/ 300R FLEX,2015,14982.0,False
HONDA,CB 300F Twister Flex,2025,26074.0,False
HONDA,CB 300F Twister Flex,2026,27396.0,True
HONDA,CB 300R/ 300R FLEX,2010,11611.0,False
HONDA,CB 300F Twister Flex,2024,24627.0,False
HONDA,CB 300R/ 300R FLEX,2014,14616.0,False
HONDA,CB 300R/ 300R FLEX,2011,12192.0,False
HONDA,CB 300R/ 300R FLEX,2009,11136.0,False
HONDA,CB 300R/ 300R FLEX,2013,13521.0,False
HONDA,CB 300R/ 300R FLEX,2012,12497.0,False
HONDA,CB 300F Twister Flex,2023,23842.0,False
HONDA,CB 500,1997,13701.0,False
HONDA,CB 450 DX,1991,17512.0,False
HONDA,CB 450 DX,1993,18399.0,False
HONDA,CB 450 DX,1992,17950.0,False
HONDA,CB 450 DX,1994,20803.0,False
HONDA,CB 450 DX,1990,17084.0,False
HONDA,CB 500,2001,18043.0,False
HONDA,CB 500,2000,17602.0,False
HONDA,CB 500,2004,20310.0,False
HONDA,CB 500,2002,18495.0,False
HONDA,CB 500,2003,19322.0,False
HONDA,CB 500 HORNET,2026,48008.0,True
HONDA,CB 500,1999,17172.0,False
HONDA,CB 500,2005,20848.0,False
HONDA,CB 500,1998,16512.0,False
HONDA,CB 500F,2015,23502.0,False
HONDA,CB 500F,2020,31388.0,False
HONDA,CB 500F,2026,47263.0,True
HONDA,CB 500F,2025,42389.0,False
HONDA,CB 500F,2014,22460.0,False
HONDA,CB 500F,2017,27396.0,False
HONDA,CB 500F,2018,28986.0,False
HONDA,CB 500F,2016,24924.0,False
HONDA,CB 500F,2021,32983.0,False
HONDA,CB 500 HORNET,2026,44360.0,True
HONDA,CB 500X,2026,50075.0,True
HONDA,CB 500X,2024,45423.0,False
HONDA,CB 500X,2013,23600.0,False
HONDA,CB 500X,2025,46744.0,False
HONDA,CB 500X,2021,40725.0,False
HONDA,CB 500X,2018,34347.0,False
HONDA,CB 500X,2014,27265.0,False
HONDA,CB 500X,2017,32812.0,False
HONDA,CB 500F,2019,30622.0,False
HONDA,CB 500F,2022,34414.0,False
HONDA,CB 500F,2024,40020.0,False
HONDA,CB 500X,2020,39731.0,False
HONDA,CB 500F,2023,37796.0,False
HONDA,CB 600F HORNET,2011,36529.0,False
HONDA,CB 600F HORNET,2007,30567.0,False
